year,depth,transect,replicate,number,biomass,species_level,phylum_order,area,totalsample_count,density_m2,yearly_temp_avg
2016,8,A,2,2,4e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,8,A,3,17,0.009,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,8,A,3,2,0.0047,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,8,A,3,2,0.0101,Valvata tricarinata,Gastropoda,0.107,NA,NA,15.308
2016,8,A,3,1,4e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,8,A,3,17,0.0035,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,10,A,1,1,8e-4,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,10,A,1,2,5e-5,Aulodrilus pigueti,Oligochaeta,0.107,NA,NA,15.308
2016,10,A,2,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,10,A,3,1,5e-5,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,10,A,3,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,1,B,1,10,0.0013,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,1,B,1,4,0.0026,Cryptochironomus spp.,Diptera,0.107,NA,NA,15.308
2016,1,B,1,1,0.0031,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,1,B,1,1,0.0045,Helobdella stagnalis,Hirudinea,0.107,NA,NA,15.308
2016,1,B,2,14,0.0018,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,1,B,2,1,5e-5,Cryptochironomus spp.,Diptera,0.107,NA,NA,15.308
2016,1,B,3,8,9e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,1,B,3,3,5e-5,Tanytarsus spp.,Diptera,0.107,NA,NA,15.308
2016,1,B,3,1,0.002,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,3,B,1,1,7e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,3,B,1,1,0.0022,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,3,B,1,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,3,B,2,6,8e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,3,B,2,1,0.0017,Polypedilum spp.,Diptera,0.107,NA,NA,15.308
2016,3,B,2,2,2e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,3,B,3,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,3,B,3,3,0.0062,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,3,B,3,4,9e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,3,B,3,1,0.0014,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,5,B,1,5,0.0049,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,5,B,1,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,5,B,2,7,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,5,B,2,5,7e-4,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,5,B,3,2,8e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,5,B,3,15,0.0068,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,5,B,3,3,0.0024,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,8,B,1,2,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,8,B,2,1,7e-4,Procladius spp.,Diptera,0.107,NA,NA,15.308
2016,8,B,2,8,8e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,8,B,3,1,5e-5,Procladius spp.,Diptera,0.107,NA,NA,15.308
2016,8,B,3,2,2e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,10,B,1,2,2e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,10,B,2,5,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,10,B,3,1,9e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,1,C,1,10,6e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,1,C,1,1,5e-5,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,1,C,1,18,0.0095,Hyalella spp.,Amphipoda,0.107,NA,NA,15.308
2016,1,C,2,8,0.0036,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,1,C,2,1,0.0194,Oecetis spp.,Trichoptera,0.107,NA,NA,15.308
2016,1,C,2,55,0.0219,Hyalella spp.,Amphipoda,0.107,NA,NA,15.308
2016,1,C,2,1,0.0039,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,1,C,2,3,0.0043,Cryptochironomus spp.,Diptera,0.107,NA,NA,15.308
2016,1,C,2,29,0.0046,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,1,C,3,49,0.0248,Hyalella spp.,Amphipoda,0.107,NA,NA,15.308
2016,1,C,3,1,0.0016,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,1,C,3,1,2e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,1,C,3,2,0.0012,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,1,C,3,1,4e-4,Oecetis spp.,Trichoptera,0.107,NA,NA,15.308
2016,1,C,3,4,5e-5,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,1,C,3,22,0.0024,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,3,C,1,17,0.0046,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,3,C,1,3,0.0012,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,3,C,1,2,0.0047,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,3,C,1,6,0.0046,Hyalella spp.,Amphipoda,0.107,NA,NA,15.308
2016,3,C,1,3,5e-5,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,3,C,2,1,0.0034,Oecetis spp.,Trichoptera,0.107,NA,NA,15.308
2016,3,C,2,1,4e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,3,C,2,1,1e-4,Hyalella spp.,Amphipoda,0.107,NA,NA,15.308
2016,3,C,2,1,8e-4,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,3,C,2,3,7e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,3,C,3,7,0.0146,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,3,C,3,7,0.0029,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,3,C,3,6,0.0012,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,3,C,3,6,0.0022,Hyalella spp.,Amphipoda,0.107,NA,NA,15.308
2016,3,C,3,4,0.0013,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,3,C,3,7,9e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,5,C,1,23,0.0338,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,5,C,1,33,0.0058,Valvata tricarinata,Gastropoda,0.107,NA,NA,15.308
2016,5,C,1,1,7e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,5,C,1,27,0.0122,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,5,C,1,20,0.0084,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,5,C,1,8,0.001,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,5,C,2,15,0.0032,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,5,C,2,5,0.0123,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,5,C,2,3,9e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,5,C,2,2,0.0051,Gyraulus spp.,Gastropoda,0.107,NA,NA,15.308
2016,5,C,2,1,7e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,5,C,2,15,0.005,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,5,C,2,14,0.0189,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,5,C,2,3,0.0081,Valvata tricarinata,Gastropoda,0.107,NA,NA,15.308
2016,5,C,2,22,0.0068,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,5,C,2,17,8e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,5,C,2,13,0.004,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,5,C,2,23,0.0082,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,8,C,1,13,0.0178,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,8,C,1,5,0.0014,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,8,C,1,7,0.004,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,8,C,1,1,0.0012,Polypedilum spp.,Diptera,0.107,NA,NA,15.308
2016,8,C,1,16,0.0021,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,8,C,2,4,0.0015,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,8,C,2,8,0.0105,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,8,C,2,5,0.003,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,8,C,2,14,0.0063,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,8,C,3,21,0.0115,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,15.308
2016,8,C,3,18,0.0271,Pisidium spp.,Bivalvia,0.107,NA,NA,15.308
2016,8,C,3,1,0.0037,Gyraulus spp.,Gastropoda,0.107,NA,NA,15.308
2016,8,C,3,1,6e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,15.308
2016,8,C,3,12,0.0072,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,8,C,3,3,5e-5,Polypedilum spp.,Diptera,0.107,NA,NA,15.308
2016,8,C,3,16,0.0074,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,10,C,1,1,0.0014,Chaoborus spp.,Diptera,0.107,NA,NA,15.308
2016,10,C,2,3,0.0028,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,10,C,2,1,8e-4,Hyalella spp.,Amphipoda,0.107,NA,NA,15.308
2016,10,C,2,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,15.308
2016,10,C,3,1,5e-5,Aulodrilus pigueti,Oligochaeta,0.107,NA,NA,15.308
2016,10,C,3,1,0.002,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2017,5,A,3,3,0.0202,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,5,A,3,2,0.0064,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.00675159235669
2017,5,A,3,1,0.0017,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,5,A,3,1,5e-5,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,5,A,3,1,0.0016,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,5,A,3,1,5e-5,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,3,4,0.0012,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,A,1,2,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,8,A,1,1,5e-5,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,A,1,8,0.0313,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,8,A,1,1,0.0075,Unknown Hydrobiidae,Gastropoda,0.107,NA,NA,16.00675159235669
2017,8,A,1,1,0.0017,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,10,A,1,2,0.0012,Cladopelma spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,10,A,2,1,5e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,10,A,2,1,5e-5,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.00675159235669
2017,10,A,2,3,4e-4,Cladopelma spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,10,A,2,3,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,1,B,1,2,0.0016,Dubiraphia spp.,Coleoptera,0.107,NA,NA,16.00675159235669
2017,1,B,1,2,0.0018,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,B,1,8,0.017,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,1,B,1,60,0.0404,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,1,B,1,69,0.098,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,B,1,11,0.0096,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,1,B,1,8,0.0041,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,1,B,2,50,0.0339,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,1,B,2,58,0.0696,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,B,2,5,8e-4,Tanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,B,2,1,0.0104,Unknown Trichoptera,Trichoptera,0.107,NA,NA,16.00675159235669
2017,1,B,2,30,0.0784,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,1,B,2,6,9e-4,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,1,B,2,3,0.0025,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,1,B,2,1,0.001,Dubiraphia spp.,Coleoptera,0.107,NA,NA,16.00675159235669
2017,1,B,2,1,2e-4,Unknown Ceratopogoninae,Diptera,0.107,NA,NA,16.00675159235669
2017,1,B,3,57,0.0314,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,1,B,3,81,0.075,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,B,3,16,0.0097,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,1,B,3,12,0.0181,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,1,B,3,15,0.0077,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,1,B,3,1,0.007,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,1,B,3,2,0.0012,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,B,3,1,0.0137,Physa spp.,Gastropoda,0.107,NA,NA,16.00675159235669
2017,1,B,3,1,5e-5,Aulodrilus pluriseta,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,3,B,1,3,0.0283,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,3,B,1,6,0.0115,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,3,B,1,1,5e-5,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,1,113,0.0425,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,1,14,0.0036,Cladopelma spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,2,3,3e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,3,B,2,156,0.0535,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,2,10,0.0231,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,3,B,2,1,0.0014,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,3,B,3,4,6e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,3,B,3,30,0.0125,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,3,3,0.0056,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,5,B,1,10,0.0026,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,5,B,1,23,0.0035,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,B,1,1,0.0038,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,5,B,1,1,5e-5,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,5,B,2,3,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,5,B,2,57,0.0165,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,B,3,2,0.0026,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,5,B,3,2,0.0041,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,5,B,3,1,5e-4,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,B,3,18,0.0075,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,B,3,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,8,B,1,2,0.0314,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,B,1,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,8,B,1,1,2e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,8,B,2,3,3e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,B,2,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,8,B,3,3,4e-4,Aulodrilus pigueti,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,8,B,3,3,5e-5,Cladopelma spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,10,B,1,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,10,B,1,5,0.0033,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,10,B,2,1,0.025,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,10,B,2,2,9e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,10,B,3,1,5e-5,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,10,B,3,1,2e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,3,B,1,1,0.0111,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.00675159235669
2017,3,B,1,5,0.0265,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,3,B,1,2,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,3,B,1,6,0.0058,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,3,B,1,1,4e-4,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,1,3,0.0051,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,3,B,1,2,0.0018,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,3,B,1,2,0.0018,Orthotrichia spp.,Trichoptera,0.107,NA,NA,16.00675159235669
2017,3,B,1,49,0.0265,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,2,3,0.0091,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,3,B,2,1,2e-4,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,3,B,2,1,5e-5,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,3,B,2,22,0.011,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,3,4,0.0213,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,3,B,3,1,1e-4,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,3,11,0.0137,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,3,B,3,3,0.0023,Orthotrichia spp.,Trichoptera,0.107,NA,NA,16.00675159235669
2017,3,B,3,1,0.0085,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.00675159235669
2017,3,B,3,1,4e-4,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.00675159235669
2017,3,B,3,1,0.001,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.00675159235669
2017,3,B,3,1,0.0019,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,3,B,3,149,0.0664,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,B,3,30,0.0108,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,5,C,1,7,0.0018,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,5,C,1,7,0.0115,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,C,1,1,0.0032,Oecetis spp.,Trichoptera,0.107,NA,NA,16.00675159235669
2017,5,C,1,16,0.0287,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,5,C,2,22,0.0049,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,C,2,1,9e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.00675159235669
2017,5,C,2,5,0.0066,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,5,C,2,1,5e-5,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,C,2,17,0.0044,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,5,C,3,5,6e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,5,C,3,5,4e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,C,3,8,0.0165,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,8,C,1,9,0.0021,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,C,1,1,0.0095,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.00675159235669
2017,8,C,1,1,0.0237,Oecetis spp.,Trichoptera,0.107,NA,NA,16.00675159235669
2017,8,C,1,1,0.0019,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,8,C,1,14,0.0408,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,8,C,1,1,5e-5,Bezzia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,C,1,1,5e-5,Unknown Ceratopogoninae,Diptera,0.107,NA,NA,16.00675159235669
2017,8,C,1,1,5e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,8,C,1,5,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,8,C,2,2,0.0041,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,8,C,2,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,8,C,2,2,0.0015,Parachironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,C,3,18,0.0393,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,8,C,3,1,0.0153,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.00675159235669
2017,8,C,3,2,5e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,8,C,3,1,0.002,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,10,C,2,1,5e-5,Aulodrilus pigueti,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,10,C,2,2,5e-5,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,10,C,3,1,5e-5,Unknown Chironomini,Diptera,0.107,NA,NA,16.00675159235669
2017,10,C,3,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,1,A,1,24,0.0559,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.00675159235669
2017,1,A,1,7,0.0276,Physa spp.,Gastropoda,0.107,NA,NA,16.00675159235669
2017,1,A,1,81,0.0259,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,1,A,1,2,0.003,Caecidotea spp.,Isopoda,0.107,NA,NA,16.00675159235669
2017,1,A,1,1,0.0042,Helobdella stagnalis,Hirudinea,0.107,NA,NA,16.00675159235669
2017,1,A,1,1,0.0017,Helobdella elongata,Hirudinea,0.107,NA,NA,16.00675159235669
2017,1,A,1,5,0.0067,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.00675159235669
2017,1,A,1,12,0.0077,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,1,A,1,5,0.0038,Oecetis spp.,Trichoptera,0.107,NA,NA,16.00675159235669
2017,1,A,1,3,0.0026,Dubiraphia spp.,Coleoptera,0.107,NA,NA,16.00675159235669
2017,1,A,1,15,0.0031,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,1,A,1,9,0.0036,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.00675159235669
2017,1,A,1,8,0.0021,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,1,A,1,2,0.0013,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,197,0.0648,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,1,A,3,1,8e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,3,0.0021,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
2017,1,A,3,11,0.0342,Physa spp.,Gastropoda,0.107,NA,NA,16.00675159235669
2017,1,A,3,13,0.0414,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.00675159235669
2017,1,A,3,3,0.0045,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.00675159235669
2017,1,A,3,15,0.0024,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.00675159235669
2017,1,A,3,2,0.0108,Ectopria spp.,Coleoptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,9,0.0093,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,4,0.0033,Dubiraphia spp.,Coleoptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,4,0.0483,Oecetis spp.,Trichoptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,2,0.0021,Dubiraphia spp.,Coleoptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,2,0.0074,Helobdella stagnalis,Hirudinea,0.107,NA,NA,16.00675159235669
2017,3,A,1,9,0.0072,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,1,27,0.0138,Hyalella spp.,Amphipoda,0.107,NA,NA,16.00675159235669
2017,3,A,1,12,0.0279,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.00675159235669
2017,3,A,1,3,0.008,Promenetus exacuous,Gastropoda,0.107,NA,NA,16.00675159235669
2017,3,A,2,1,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.00675159235669
